unixday,close
1514903400,74.36000061035156
1514989800,74.58999633789062
1515076200,75.51000213623047
1515162600,75.41000366210938
1515421800,74.52999877929688
1515508200,75.30999755859375
1515594600,75.6500015258789
1515681000,75.55999755859375
1515767400,76.83999633789062
1516113000,77.11000061035156
1516199400,77.47000122070312
1516285800,77.38999938964844
1516372200,78.30000305175781
1516631400,78.58999633789062
1516717800,78.55000305175781
1516804200,79.44999694824219
1516890600,79.44000244140625
1516977000,80.08000183105469
1517236200,79.95999908447266
1517322600,78.62000274658203
1517409000,78.4800033569336
1517495400,79.19999694824219
1517581800,77.0199966430664
1517841000,73.2699966430664
1517927400,74.81999969482422
1518013800,74.98999786376953
1518100200,71.87000274658203
1518186600,73.68000030517578
1518445800,74.76000213623047
1518532200,75.18000030517578
1518618600,76.70999908447266
1518705000,77.08000183105469
1518791400,76.81999969482422
1519137000,76.45999908447266
1519223400,77.0
1519309800,76.2699966430664
1519396200,77.08000183105469
1519655400,77.6500015258789
1519741800,76.37999725341797
1519828200,75.48999786376953
1519914600,73.66000366210938
1520001000,73.68000030517578
1520260200,74.41999816894531
1520346600,74.05999755859375
1520433000,73.91999816894531
1520519400,74.11000061035156
1520605800,76.11000061035156
1520861400,76.0199966430664
1520947800,74.91000366210938
1521034200,73.47000122070312
1521120600,73.33999633789062
1521207000,73.47000122070312
1521466200,72.69999694824219
1521552600,72.91999816894531
1521639000,73.31999969482422
1521725400,70.30999755859375
1521811800,67.9000015258789
1522071000,69.77999877929688
1522157400,68.27999877929688
1522243800,68.26000213623047
1522330200,67.5
1522675800,67.70999908447266
1522762200,68.4800033569336
1522848600,69.30999755859375
1522935000,70.22000122070312
1523021400,68.5999984741211
1523280600,69.44000244140625
1523367000,70.51000213623047
1523453400,69.88999938964844
1523539800,72.12999725341797
1523626200,71.01000213623047
1523885400,70.06999969482422
1523971800,69.73999786376953
1524058200,68.9800033569336
1524144600,70.27999877929688
1524231000,70.0
1524490200,69.4800033569336
1524576600,69.12000274658203
1524663000,69.36000061035156
1524749400,69.18000030517578
1524835800,68.98999786376953
1525095000,68.2699966430664
1525181400,68.25
1525267800,67.98999786376953
1525354200,67.94000244140625
1525440600,67.94000244140625
1525699800,68.5
1525786200,71.0
1525872600,71.94999694824219
1525959000,72.56999969482422
1526045400,72.86000061035156
1526304600,72.62000274658203
1526391000,72.68000030517578
1526477400,71.94999694824219
1526563800,71.55999755859375
1526650200,69.95999908447266
1526909400,70.43000030517578
1526995800,71.08000183105469
1527082200,70.23999786376953
1527168600,69.30999755859375
1527255000,68.44000244140625
1527600600,65.70999908447266
1527687000,66.68000030517578
1527773400,66.69000244140625
1527859800,67.27999877929688
1528119000,67.33999633789062
1528205400,66.76000213623047
1528291800,68.2300033569336
1528378200,68.44999694824219
1528464600,68.47000122070312
1528723800,68.11000061035156
1528810200,67.61000061035156
1528896600,67.29000091552734
1528983000,66.16000366210938
1529069400,66.33999633789062
1529328600,66.75
1529415000,66.77999877929688
1529501400,67.37999725341797
1529587800,67.62999725341797
1529674200,67.19999694824219
1529933400,65.75
1530019800,66.30999755859375
1530106200,65.45999908447266
1530192600,66.87999725341797
1530279000,66.91999816894531
1530538200,67.16000366210938
1530624600,66.05999755859375
1530797400,66.55999755859375
1530883800,67.13999938964844
1531143000,68.94000244140625
1531229400,68.2300033569336
1531315800,67.91000366210938
1531402200,68.51000213623047
1531488600,67.0
1531747800,69.45999908447266
1531834200,69.3499984741211
1531920600,69.8499984741211
1532007000,68.98999786376953
1532093400,69.22000122070312
1532352600,70.20999908447266
1532439000,71.06999969482422
1532525400,71.72000122070312
1532611800,71.33999633789062
1532698200,71.69000244140625
1532957400,72.29000091552734
1533043800,71.88999938964844
1533130200,71.93000030517578
1533216600,71.83999633789062
1533303000,72.38999938964844
1533562200,72.4000015258789
1533648600,72.41000366210938
1533735000,72.88999938964844
1533821400,71.9800033569336
1533907800,70.26000213623047
1534167000,69.16000366210938
1534253400,70.01000213623047
1534339800,68.6500015258789
1534426200,69.55999755859375
1534512600,69.66999816894531
1534771800,70.52999877929688
1534858200,71.23999786376953
1534944600,71.12000274658203
1535031000,70.80999755859375
1535117400,70.66999816894531
1535376600,72.38999938964844
1535463000,72.37999725341797
1535549400,72.52999877929688
1535635800,71.45999908447266
1535722200,71.23999786376953
1536067800,71.4000015258789
1536154200,71.16999816894531
1536240600,70.11000061035156
1536327000,69.63999938964844
1536586200,69.62999725341797
1536672600,69.43000030517578
1536759000,70.51000213623047
1536845400,70.1500015258789
1536931800,70.54000091552734
1537191000,70.87999725341797
1537277400,71.36000061035156
1537363800,73.72000122070312
1537450200,74.79000091552734
1537536600,74.1500015258789
1537795800,73.83999633789062
1537882200,73.51000213623047
1537968600,72.44999694824219
1538055000,72.94999694824219
1538141400,71.73999786376953
1538400600,71.93000030517578
1538487000,71.80000305175781
1538573400,72.36000061035156
1538659800,72.62000274658203
1538746200,72.41999816894531
1539005400,72.58999633789062
1539091800,71.88999938964844
1539178200,69.94999694824219
1539264600,68.37999725341797
1539351000,69.83999633789062
1539610200,69.20999908447266
1539696600,69.70999908447266
1539783000,69.83999633789062
1539869400,68.62000274658203
1539955800,68.86000061035156
1540215000,66.58999633789062
1540301400,65.7300033569336
1540387800,63.79999923706055
1540474200,64.97000122070312
1540560600,64.20999908447266
1540819800,64.3499984741211
1540906200,64.52999877929688
1540992600,65.45999908447266
1541079000,65.83000183105469
1541165400,65.91999816894531
1541428200,67.30000305175781
1541514600,66.68000030517578
1541601000,68.26000213623047
1541687400,67.77999877929688
1541773800,65.76000213623047
1542033000,64.20999908447266
1542119400,64.77999877929688
1542205800,63.5
1542292200,64.5999984741211
1542378600,64.94999694824219
1542637800,64.62000274658203
1542724200,62.529998779296875
1542810600,62.869998931884766
1542983400,61.75
1543242600,63.72999954223633
1543329000,63.459999084472656
1543415400,65.58000183105469
1543501800,64.9000015258789
1543588200,64.79000091552734
1543847400,65.16000366210938
1543933800,62.2599983215332
1544106600,60.060001373291016
1544193000,58.349998474121094
1544452200,57.06999969482422
1544538600,56.220001220703125
1544625000,55.97999954223633
1544711400,55.77000045776367
1544797800,55.02000045776367
1545057000,54.25
1545143400,53.93000030517578
1545229800,52.81999969482422
1545316200,52.27000045776367
1545402600,50.2400016784668
1545661800,49.2599983215332
1545834600,51.439998626708984
1545921000,51.77000045776367
1546007400,51.83000183105469
1546266600,52.060001373291016
1546439400,53.529998779296875
1546525800,52.560001373291016
1546612200,55.130001068115234
1546871400,55.61000061035156
1546957800,55.459999084472656
1547044200,56.380001068115234
1547130600,56.439998626708984
1547217000,56.689998626708984
1547476200,58.93000030517578
1547562600,61.380001068115234
1547649000,62.189998626708984
1547735400,62.470001220703125
1547821800,63.119998931884766
1548167400,61.849998474121094
1548253800,62.130001068115234
1548340200,62.709999084472656
1548426600,64.0199966430664
1548685800,63.849998474121094
1548772200,63.209999084472656
1548858600,64.22000122070312
1548945000,64.45999908447266
1549031400,63.66999816894531
1549290600,64.05999755859375
1549377000,63.810001373291016
1549463400,63.88999938964844
1549549800,62.810001373291016
1549636200,62.0099983215332
1549895400,61.61000061035156
1549981800,62.66999816894531
1550068200,63.040000915527344
1550154600,62.41999816894531
1550241000,64.2699966430664
1550586600,64.37999725341797
1550673000,64.63999938964844
1550759400,64.31999969482422
1550845800,64.13999938964844
1551105000,64.52999877929688
1551191400,64.12000274658203
1551277800,64.4000015258789
1551364200,63.97999954223633
1551450600,64.47000122070312
1551709800,63.75
1551796200,62.93000030517578
1551882600,62.5099983215332
1551969000,61.900001525878906
1552055400,62.060001373291016
1552311000,62.310001373291016
1552397400,62.810001373291016
1552483800,63.650001525878906
1552570200,64.11000061035156
1552656600,65.19000244140625
1552915800,65.93000030517578
1553002200,65.62999725341797
1553088600,64.30000305175781
1553175000,63.90999984741211
1553261400,60.97999954223633
1553520600,60.33000183105469
1553607000,61.220001220703125
1553693400,60.72999954223633
1553779800,61.97999954223633
1553866200,62.220001220703125
1554125400,64.36000061035156
1554211800,64.41999816894531
1554298200,65.05999755859375
1554384600,65.81999969482422
1554471000,65.55000305175781
1554730200,66.06999969482422
1554816600,65.19999694824219
1554903000,65.5199966430664
1554989400,65.91000366210938
1555075800,67.41999816894531
1555335000,67.37999725341797
1555421400,69.30999755859375
1555507800,70.3499984741211
1555594200,69.66999816894531
1555939800,69.08999633789062
1556026200,69.19999694824219
1556112600,68.83000183105469
1556199000,68.7300033569336
1556285400,69.51000213623047
1556544600,71.02999877929688
1556631000,70.69999694824219
1556717400,69.95999908447266
1556803800,70.36000061035156
1556890200,70.66999816894531
1557149400,70.41000366210938
1557235800,68.16000366210938
1557322200,68.22000122070312
1557408600,67.62999725341797
1557495000,67.9000015258789
1557754200,64.37999725341797
1557840600,65.26000213623047
1557927000,64.87000274658203
1558013400,65.9800033569336
1558099800,65.06999969482422
1558359000,64.95999908447266
1558445400,66.08000183105469
1558531800,64.66000366210938
1558618200,63.900001525878906
1558704600,64.38999938964844
1559050200,63.790000915527344
1559136600,63.709999084472656
1559223000,63.61000061035156
1559309400,62.150001525878906
1559568600,62.61000061035156
1559655000,65.87999725341797
1559741400,65.77999877929688
1559827800,66.47000122070312
1559914200,65.69000244140625
1560173400,67.12000274658203
1560259800,67.87999725341797
1560346200,66.80999755859375
1560432600,67.08000183105469
1560519000,67.4800033569336
1560778200,66.54000091552734
1560864600,67.9800033569336
1560951000,67.58999633789062
1561037400,68.0999984741211
1561123800,67.97000122070312
1561383000,67.41000366210938
1561469400,66.54000091552734
1561555800,67.22000122070312
