unixday,close
1514903400,107.94999694824219
1514989800,108.05999755859375
1515076200,109.04000091552734
1515162600,108.33999633789062
1515421800,108.5
1515508200,109.05000305175781
1515594600,110.25
1515681000,110.83999633789062
1515767400,112.66999816894531
1516113000,112.2699966430664
1516199400,112.98999786376953
1516285800,113.26000213623047
1516372200,113.01000213623047
1516631400,114.33000183105469
1516717800,114.20999908447266
1516804200,115.66999816894531
1516890600,115.69999694824219
1516977000,116.31999969482422
1517236200,116.19999694824219
1517322600,115.11000061035156
1517409000,115.66999816894531
1517495400,116.87000274658203
1517581800,114.27999877929688
1517841000,108.80000305175781
1517927400,112.11000061035156
1518013800,112.87000274658203
1518100200,107.87999725341797
1518186600,110.04000091552734
1518445800,111.73999786376953
1518532200,112.43000030517578
1518618600,115.02999877929688
1518705000,115.51000213623047
1518791400,114.68000030517578
1519137000,114.70999908447266
1519223400,115.19000244140625
1519309800,114.9800033569336
1519396200,117.30999755859375
1519655400,118.7699966430664
1519741800,117.36000061035156
1519828200,115.5
1519914600,113.43000030517578
1520001000,113.31999969482422
1520260200,115.05999755859375
1520346600,115.16000366210938
1520433000,114.7300033569336
1520519400,114.73999786376953
1520605800,118.04000091552734
1520861400,117.66000366210938
1520947800,116.25
1521034200,114.94999694824219
1521120600,115.23999786376953
1521207000,115.44000244140625
1521466200,114.52999877929688
1521552600,114.63999938964844
1521639000,114.73999786376953
1521725400,109.94999694824219
1521811800,107.01000213623047
1522071000,110.30999755859375
1522157400,108.16999816894531
1522243800,108.0
1522330200,109.97000122070312
1522675800,107.8499984741211
1522762200,109.33000183105469
1522848600,110.98999786376953
1522935000,111.87999725341797
1523021400,109.08999633789062
1523280600,110.4000015258789
1523367000,112.51000213623047
1523453400,110.62000274658203
1523539800,113.37000274658203
1523626200,110.30000305175781
1523885400,110.20999908447266
1523971800,110.20999908447266
1524058200,109.31999969482422
1524144600,111.72000122070312
1524231000,111.47000122070312
1524490200,110.93000030517578
1524576600,110.41000366210938
1524663000,109.98999786376953
1524749400,110.0999984741211
1524835800,109.4000015258789
1525095000,108.77999877929688
1525181400,108.77999877929688
1525267800,107.91999816894531
1525354200,107.23999786376953
1525440600,108.43000030517578
1525699800,109.37000274658203
1525786200,110.98999786376953
1525872600,113.41000366210938
1525959000,114.29000091552734
1526045400,113.86000061035156
1526304600,113.9000015258789
1526391000,113.02999877929688
1526477400,113.33999633789062
1526563800,112.95999908447266
1526650200,111.12999725341797
1526909400,112.1500015258789
1526995800,113.01000213623047
1527082200,112.48999786376953
1527168600,111.2300033569336
1527255000,110.66000366210938
1527600600,105.93000030517578
1527687000,108.3499984741211
1527773400,107.01000213623047
1527859800,108.4000015258789
1528119000,108.44999694824219
1528205400,107.83999633789062
1528291800,110.36000061035156
1528378200,110.80000305175781
1528464600,111.11000061035156
1528723800,110.83000183105469
1528810200,110.19000244140625
1528896600,109.97000122070312
1528983000,108.02999877929688
1529069400,107.9000015258789
1529328600,108.18000030517578
